No,Polres,Tanggal Kejadian,Waktu Kejadian,Meninggal Dunia,Luka Berat,Luka Ringan,EAN, Rugi Material Kendaraan ,Tingkat Kecelakaan,Nama Jalan,Koordinat GPS - Lintang,Koordinat GPS - Bujur,Status Jalan,Fungsi Jalan,Kelas Jalan,Tipe Jalan,Bentuk Geometri,Cuaca,Kondisi Cahaya
376,KOTA SAMARINDA,2023-04-05,07:45:00,1,0,0,12," Rp1,000,000 ",Berat,"JL , RT -, RW -, TITIK KOORDINAT -",-0.461327942,117.1501847,Jalan Kota / Kabupaten,Kolektor,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
377,KOTA SAMARINDA,2023-04-06,20:15:00,1,0,3,21," Rp3,000,000 ",Berat,"JL SOEKARNO HATTA KM 3, RT -, RW -, TITIK KOORDINAT -",-0.5927516,117.094104,Jalan Nasional,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
378,KOTA SAMARINDA,2023-03-24,13:00:00,1,0,0,12," Rp10,000,000 ",Berat,"JL P. SURYANATA, RT -, RW -, TITIK KOORDINAT -",-0.435039075,117.0973224,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
379,KOTA SAMARINDA,2023-04-08,23:30:00,0,0,2,6," Rp5,000,000 ",Ringan,"JL KH. WAHID HASYIM II, RT -, RW -, TITIK KOORDINAT -",-0.445429646,117.1553882,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
380,KOTA SAMARINDA,2023-04-14,17:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL BANGGERIS, RT -, RW -, TITIK KOORDINAT -",-0.490774898,117.1202147,Jalan Kota / Kabupaten,Kolektor,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
381,KOTA SAMARINDA,2023-04-18,06:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL HM RIFADDIN, RT -, RW -, TITIK KOORDINAT -0.587117",-0.587447143,117.1070926,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 TB (4 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
382,KOTA SAMARINDA,2023-04-18,12:30:00,1,1,2,21," Rp3,000,000 ",Berat,"JL SLAMET RIYADI, RT -, RW -, TITIK KOORDINAT -0.503361, 117.121652",-0.503360405,117.1216513,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
383,KOTA SAMARINDA,2023-04-18,15:00:00,1,0,0,12," Rp2,000,000 ",Berat,"JL HM. RIFADDIN, RT -, RW -, TITIK KOORDINAT -0.588300, 117.106682",-0.58825478,117.1067007,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
384,KOTA SAMARINDA,2023-04-18,12:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL SURYANATA, RT 1, RW -, TITIK KOORDINAT -",-0.426297667,117.0969311,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Z (Tikungan tajam),Cerah,Terang / Jelas
385,KOTA SAMARINDA,2023-04-18,21:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL BUNG TOMO, RT 2, RW -, TITIK KOORDINAT -",-0.513361583,117.1319993,Jalan Kota / Kabupaten,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
386,KOTA SAMARINDA,2023-04-18,20:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL AM SANGAJI, RT 10, RW -, TITIK KOORDINAT -",-0.481296647,117.1513316,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Jembatan,Cerah,Gelap / Sulit Terlihat
387,KOTA SAMARINDA,2023-04-20,03:00:00,0,0,1,3," Rp10,000,000 ",Ringan,"JL PELITA, RT -, RW -, TITIK KOORDINAT -",-0.484126613,117.1640212,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),T (Simpang Tiga),Cerah,Gelap / Sulit Terlihat
388,KOTA SAMARINDA,2023-04-20,04:30:00,0,0,1,3," Rp100,000 ",Ringan,"JL PERUM BUKIT ALAYA, RT -, RW -, TITIK KOORDINAT -",-0.468247373,117.1747259,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Berkabut/ Berasap,Redup / Samar (Tidak jelas terlihat)
389,KOTA SAMARINDA,2023-04-23,14:45:00,0,0,1,3," Rp100,000 ",Ringan,JL P. SURYANATA,-0.427022849,117.0993612,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
390,KOTA SAMARINDA,2023-04-23,14:00:00,0,0,1,3, Rp- ,Ringan,JL P. SURYANATA,-0.426718427,117.0991898,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
391,KOTA SAMARINDA,2023-04-26,01:55:00,0,0,1,3," Rp500,000 ",Ringan,"JL PATTIMURA, RT -, RW -, TITIK KOORDINAT -",-0.528810133,117.150071,Jalan Propinsi,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
392,KOTA SAMARINDA,2023-04-27,15:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL GUNUNG LINGAI , RT 4, RW -, TITIK KOORDINAT -",-0.451086587,117.175437,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
393,KOTA SAMARINDA,2023-04-27,23:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL ANTASARI, RT -, RW -, TITIK KOORDINAT -",-0.489847558,117.126943,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Berawan/ Mendung,Redup / Samar (Tidak jelas terlihat)
394,KOTA SAMARINDA,2023-04-28,10:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL WAHID HASYIM II, RT -, RW -, TITIK KOORDINAT -",-0.447491196,117.1546619,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
395,KOTA SAMARINDA,2023-04-23,11:00:00,0,0,1,3," Rp3,000,000 ",Ringan,"JL M. SAID, RT -, RW -, TITIK KOORDINAT -0.493373, 117.112532",-0.492853533,117.1118284,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
396,KOTA SAMARINDA,2023-04-25,19:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL LAMBUNG MANGKURAT, RT -, RW -, TITIK KOORDINAT -",-0.471908905,117.1293224,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Cerah,Terang / Jelas
397,KOTA SAMARINDA,2023-04-26,19:30:00,0,0,1,3," Rp100,000 ",Ringan,"JL MUGIREJO GG. MANUNGGAL MAKMUR, RT -, RW -, TITIK KOORDINAT -",-0.463929264,117.189409,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
398,KOTA SAMARINDA,2023-04-27,08:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL TRI KORA, RT -, RW -, TITIK KOORDINAT -0.545755, 117.150175",-0.545715353,117.1523744,Jalan Propinsi,Arteri,I (Jalan Besar utk beban 10 ton & max 18 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Z (Tikungan tajam),Cerah,Terang / Jelas
399,KOTA SAMARINDA,2023-04-14,08:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL KADRIE OENING, RT -, RW -, TITIK KOORDINAT -0.471890, 117.130191",-0.471981414,117.1332153,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
400,KOTA SAMARINDA,2023-04-29,14:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL PERJUANGAN,",-0.462904024,117.156735,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Hujan/ Grimis,Redup / Samar (Tidak jelas terlihat)
401,KOTA SAMARINDA,2023-04-28,15:20:00,0,0,1,3," Rp100,000 ",Ringan,"JL PRAMUKA, RT -, RW -, TITIK KOORDINAT -",-0.463528958,117.1525078,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
402,KOTA SAMARINDA,2023-04-18,16:30:00,0,1,1,6," Rp5,000,000 ",Sedang,"JL NIAGA, RT -, RW -, TITIK KOORDINAT -",-0.569715293,117.1494833,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
403,KOTA SAMARINDA,2023-05-02,13:15:00,0,0,1,3," Rp250,000 ",Ringan,"JL BUNG TOMO, RT -, RW -, TITIK KOORDINAT -",-0.52382177,117.1220386,Jalan Propinsi,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Hujan disertai Angin Kencang,Terang / Jelas
404,KOTA SAMARINDA,2023-04-30,03:00:00,0,1,0,3," Rp5,000,000 ",Sedang,"JL M. YAMIN, RT -, RW -, TITIK KOORDINAT -",-0.473307295,117.146269,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
405,KOTA SAMARINDA,2023-05-05,09:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL POROS SAMARINDA-BONTANG, RT -, RW -, TITIK KOORDINAT -",-0.452116188,117.1975166,Jalan Propinsi,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
406,KOTA SAMARINDA,2023-05-06,07:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL KADRIE OENINNG,",-0.47200278,117.1337706,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 TB (4 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
407,KOTA SAMARINDA,2023-05-06,01:00:00,0,0,1,3," Rp3,000,000 ",Ringan,"JL SLAMET RIYADI, RT -, RW -, TITIK KOORDINAT -",-0.510908466,117.1175398,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
408,KOTA SAMARINDA,2023-05-07,19:00:00,0,0,1,3," Rp1,000,000 ",Ringan,"JL SIRADJ SALMAN, RT -, RW -, TITIK KOORDINAT -",-0.491789071,117.134764,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
409,KOTA SAMARINDA,2023-05-04,07:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL TEUKU UMAR, RT -, RW -, TITIK KOORDINAT -",-0.502798789,117.1111548,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
410,KOTA SAMARINDA,2023-05-03,20:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL PELITA 4, RT -, RW -, TITIK KOORDINAT -",-0.506774004,117.1836663,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
411,KOTA SAMARINDA,2023-05-16,01:50:00,0,0,1,3," Rp10,000,000 ",Ringan,"JL POROS SAMARINDA - BONTANG, RT -, RW -, TITIK KOORDINAT -",-0.367966054,117.2660507,Jalan Propinsi,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Berkabut/ Berasap,Redup / Samar (Tidak jelas terlihat)
412,KOTA SAMARINDA,2023-05-06,13:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL RING ROAD I, RT -, RW -, TITIK KOORDINAT -",-0.507092503,117.0913176,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
413,KOTA SAMARINDA,2023-05-05,15:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL SEJATI GG KASAH 1, RT -, RW -, TITIK KOORDINAT -",-0.521515166,117.1689202,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),1/1 (1 Lajur/1 Arah),Lurus,Cerah,Terang / Jelas
414,KOTA SAMARINDA,2023-05-18,18:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL DR. SOETOMO, RT -, RW -, TITIK KOORDINAT -",-0.480924504,117.1477858,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Gelap / Sulit Terlihat
415,KOTA SAMARINDA,2023-05-19,10:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL PM NOOR, RT -, RW -, TITIK KOORDINAT SIMPANG PERUM BUMI SEMPAJA",-0.454546528,117.1664033,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 TB (4 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
416,KOTA SAMARINDA,2023-05-19,01:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL SLAMET RIYADI, RT -, RW -, TITIK KOORDINAT -0.508020757865192. 117.1184932061057",-0.508335658,117.1183562,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),6/2 B (6 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
417,KOTA SAMARINDA,2023-05-10,15:15:00,0,0,1,3," Rp250,000 ",Ringan,"JL LEMPAKE TEPIAN, RT -, RW -, TITIK KOORDINAT -",-0.437113703,117.1717077,Jalan Desa,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
418,KOTA SAMARINDA,2023-05-11,16:00:00,0,0,2,6," Rp500,000 ",Ringan,"JL , RT -, RW -, TITIK KOORDINAT -",-0.373710057,117.2646077,Jalan Nasional,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
419,KOTA SAMARINDA,2023-05-11,17:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL BANGGERIS, RT -, RW -, TITIK KOORDINAT -",-0.495195685,117.1236486,Jalan Kota / Kabupaten,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
420,KOTA SAMARINDA,2023-05-08,14:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL CIPTO MANGUNKUSUMO, RT -, RW -, TITIK KOORDINAT -0.532801, 117.123721",-0.532832603,117.123718,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
421,KOTA SAMARINDA,2023-05-09,21:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL WAHID HASYIM, RT -, RW -, TITIK KOORDINAT -",-0.451429563,117.1531589,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
422,KOTA SAMARINDA,2023-05-14,11:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL DWIKORA, RT -, RW -, TITIK KOORDINAT -",-0.546962188,117.1536216,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Tikungan,Cerah,Terang / Jelas
423,KOTA SAMARINDA,2023-05-06,23:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL BUNG TOMO, RT -, RW -, TITIK KOORDINAT -",-0.507787504,117.1414631,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Tikungan,Berkabut/ Berasap,Redup / Samar (Tidak jelas terlihat)
424,KOTA SAMARINDA,2023-05-21,20:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL JEMBATAN ACHMAD AMIN, RT -, RW -, TITIK KOORDINAT -",-0.536762539,117.1540849,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Hujan/ Grimis,Gelap / Sulit Terlihat
425,KOTA SAMARINDA,2023-05-25,20:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL H.MOH ARDANS, RT -, RW -, TITIK KOORDINAT -",-0.439393849,117.1473751,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Tidak Diketahui,Gelap / Sulit Terlihat
426,KOTA SAMARINDA,2023-05-28,03:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL KH HARUN NAFSI, RT -, RW -, TITIK KOORDINAT -",-0.543088248,117.1241411,Jalan Kota / Kabupaten,Arteri,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Tidak Diketahui,Gelap / Sulit Terlihat
427,KOTA SAMARINDA,2023-05-27,01:00:00,0,0,1,3," Rp500,000 ",Ringan,"JL TRIKORA. SAMARINDA, RT -, RW -, TITIK KOORDINAT -",-0.564906327,117.1722361,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
428,KOTA SAMARINDA,2023-05-29,18:00:00,0,0,1,3," Rp100,000 ",Ringan,"JL  SUTAN SULAIMAN , RT -, RW -, TITIK KOORDINAT -0.5008388721422019, 117.17588234796848",-0.500843533,117.1758973,Jalan Desa,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),O (Bundaran),Cerah,Terang / Jelas
429,KOTA SAMARINDA,2023-05-26,13:20:00,0,0,1,3," Rp250,000 ",Ringan,"JL PANGERAN ANTASARI, RT -, RW -, TITIK KOORDINAT -",-0.493653472,117.1271958,Jalan Propinsi,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
430,KOTA SAMARINDA,2023-05-24,13:30:00,0,0,2,6," Rp300,000 ",Ringan,"JL SYAHRANI DAHLAN, RT -, RW -, TITIK KOORDINAT -0.5474411482820136, 117.11791657307762",-0.544491986,117.1165022,Jalan Kota / Kabupaten,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
431,KOTA SAMARINDA,2023-05-31,07:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL PADAT KARYA BAYUR, RT -, RW -, TITIK KOORDINAT -",-0.425530912,117.1592401,Jalan Kota / Kabupaten,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
432,KOTA SAMARINDA,2023-05-30,02:00:00,0,0,1,3," Rp300,000 ",Ringan,"JL SULTAN ALIMUDDIN, RT -, RW -, TITIK KOORDINAT -",-0.512062775,117.1650116,Jalan Kota / Kabupaten,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Tidak Diketahui,Gelap / Sulit Terlihat
433,KOTA SAMARINDA,2023-05-08,09:05:00,0,0,1,3," Rp500,000 ",Ringan,"JL AHMAD YANI, RT -, RW -, TITIK KOORDINAT -",-0.471174795,117.1685651,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Tidak Diketahui,Terang / Jelas
434,KOTA SAMARINDA,2023-05-08,12:00:00,0,0,1,3," Rp250,000 ",Ringan,"JL RAPAK INDAH, RT -, RW -, TITIK KOORDINAT -",-0.505337962,117.0984384,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Terang / Jelas
435,KOTA SAMARINDA,2023-05-09,06:45:00,0,0,1,3," Rp250,000 ",Ringan,"JL KENANGAN IV, RT -, RW -, TITIK KOORDINAT -",-0.475402716,117.1727186,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Terang / Jelas
436,KOTA SAMARINDA,2023-05-10,19:10:00,0,0,1,3," Rp250,000 ",Ringan,"JL PANGERAN SURYANATA, RT -, RW -, TITIK KOORDINAT -",-0.450143642,117.1085247,Jalan Kota / Kabupaten,Kolektor,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
437,KOTA SAMARINDA,2023-05-13,22:40:00,0,0,1,3," Rp200,000 ",Ringan,"JL  BANGGERIS, RT -, RW -, TITIK KOORDINAT -",-0.490755979,117.1202083,Jalan Kota / Kabupaten,Lokal / Lingkungan,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
438,KOTA SAMARINDA,2023-05-17,00:30:00,0,0,1,3," Rp500,000 ",Ringan,"JL MAYOR JENDRAL S. PARMAN, RT -, RW -, TITIK KOORDINAT -",-0.476411095,117.1497486,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
439,KOTA SAMARINDA,2023-06-02,18:30:00,0,0,1,3," Rp300,000 ",Ringan,"JL REVOLUSI, RT -, RW -, TITIK KOORDINAT -",-0.49764378,117.1114563,Jalan Kota / Kabupaten,Arteri,III (Jalan Kecil utk max beban 8 ton & 9 m Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Tidak Diketahui,Gelap / Sulit Terlihat
440,KOTA SAMARINDA,2023-05-20,22:10:00,0,0,1,3," Rp500,000 ",Ringan,"JL KAPTEN SOEDJONO, RT -, RW -, TITIK KOORDINAT -",-0.525426884,117.1679682,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),4/2 B (4 Lajur/2 Arah dengan Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
441,KOTA SAMARINDA,2023-05-22,19:35:00,0,0,1,3," Rp250,000 ",Ringan,"JL AMPERA, RT -, RW -, TITIK KOORDINAT -",-0.57364404,117.178582,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
442,KOTA SAMARINDA,2023-05-25,01:30:00,0,0,1,3," Rp500,000 ",Ringan,"JL AW. SYAHRANIE, RT -, RW -, TITIK KOORDINAT -",-0.45171173,117.1415301,Jalan Kota / Kabupaten,Lokal / Lingkungan,II (Jalan Sedang utk beban s/d 10 ton & 12m  Panjang Ran),2/2 TB (2 Lajur/2 Arah Tanpa Batas Median),Lurus,Cerah,Redup / Samar (Tidak jelas terlihat)
